author,comment,time,likes,clean_comment
@xxatya,"Nyampe korut. Kim yong un marah pula, dpr jadi drakor. Rudal balistik nya udah diarahkan ke sahroni, puan, kuya, patrio and oneng. Gratis. Kalu mau seluruh kompleks dpr hancur, gak gratis. Syaratnya rakyat setor pajak kendaraan dan pbb ke langsung ke korut, jangan lewat srimulat",2 bulan yang lalu,0,nyampe korut kim yong un marah dpr jadi drakor rudal balistik nya udah diarahkan sahroni puan kuya patrio and oneng gratis kalu mau seluruh kompleks dpr hancur gak gratis syaratnya rakyat setor pajak kendaraan pbb langsung korut jangan lewat srimulat
@ariefrachman9995,Siapapun yg jadi pasti nurut sama atasan yaitu ketua partai😂,2 bulan yang lalu,0,siapapun yg jadi nurut sama atasan ketua partai
@RizkyTea-w1x,Yg kepala botak dan yg kepala jabrig lebih jahat yg kepala botak ingat kata kata pak idam holid dulu,2 bulan yang lalu,0,yg kepala botak yg kepala jabrig lebih jahat yg kepala botak ingat kata kata pak idam holid dulu
@Kentir695,inilah hasil dari pemimpin pelanggar etika 😮😮,2 bulan yang lalu (diedit),0,inilah hasil pemimpin pelanggar etika
@abdullahnagib7354,Setuju..pajang di monas...suruh joget..berani gak joget..,2 bulan yang lalu,0,setujupajang monassuruh jogetberani gak joget
@copporn1615,"Pajang mereka di Monas, lalu gantian rakyat jogetin mereka rame-rame 😂",2 bulan yang lalu,0,pajang monas lalu gantian rakyat jogetin ramerame
@ngintip4708,EK0 P4TR10 & yg cewe B3BIZIE,2 bulan yang lalu,0,ek ptr yg cewe bbizie
@orrynoir2014,"Prabowo jadi Raja, padahal yang bikin rakyat susah ya pemerintahan prabowo, 
Kemarahan yang salah sasaran 😅",2 bulan yang lalu,0,prabowo jadi raja padahal bikin rakyat susah pemerintahan prabowo kemarahan salah sasaran
@widhiid8053,​ dragonemperor202 dibaca lebih teliti ya dik,2 bulan yang lalu,0,dragonemperordibaca lebih teliti dik
@xurdias,"yang jadi anggota Dewan Kesejahteraan Rakyat siapa nanti? yang skrg demo, trus bbrp taon lagi jadi Ebenezer 2.0? 🤭

rakyat biasa yang bawa motor ga pake helm, lawan arah, stnk sim mati, liat uang majikan diembat, gaji ga seberapa tapi maksa kredit trus galbay… org2 macam gitu kalo dikasi jabatan sama fasilitas negara apa kira2 lsg kesurupan arwah Jenderal Hoegeng gitu? serius nanya 🤭",2 bulan yang lalu,0,jadi anggota dewan kesejahteraan rakyat siapa skrg demo trus bbrp taon jadi ebenezer rakyat biasa bawa motor ga pake helm lawan arah stnk sim mati liat uang majikan diembat gaji ga seberapa maksa kredit trus galbay org macam gitu kalo dikasi jabatan sama fasilitas negara apa kira lsg kesurupan arwah jenderal hoegeng gitu serius nanya
@widhiid8053,"​ @xurdias DEWAN KESEJAHTERAAN RAKYAT tetap dibentuk dari partai cukup 1 kursi/provinsi, bedanya gaji+tunjangan berbasis KINERJA maksimal 5x rata2 UMR NASIONAL ,kalo mau naik jelas harus mikirin cara naikin UMR & kesejahteraan RAKYAT dulu, sangat FAIR seperti perusahaan swasta, kita gak masalah kok DEWAN digaji 1M/bulan sekalipun, artinya saat itu UMR NASIONAL sudah naik 200juta/bulan, wakil yang duduk serahkan kembali ke internal partai biar mereka bertarung sendiri didalam siapa yang lebih layak👈",2 bulan yang lalu,0,xurdiasdewan kesejahteraan rakyat tetap dibentuk partai cukup kursiprovinsi bedanya gajitunjangan berbasis kinerja maksimal x rata umr nasional kalo mau naik jelas mikirin cara naikin umr kesejahteraan rakyat dulu sangat fair perusahaan swasta gak masalah kok dewan digaji mbulan sekalipun artinya umr nasional naik jutabulan wakil duduk serahkan internal partai biar bertarung sendiri didalam siapa lebih layak
@xurdias," @widhiid8053  1 kursi per provinsi… Jabar 48 jt orang dan Papua 1 jt orang sama2 diwakili 1 orang ye? mantap, saya mau jadi orang Papua. 🤭

yg review kinerja siapa? BPS, yg luar biasa sekali dalam hitung tingkat kemiskinan dan pertumbuhan ekonomi? BPK, yang ngasi WTP kaya Sinterklas? 🤭

perusahaan swasta sangat fair? info loker dong bos perusahaan mana, dimari yang dapat ordal semua 🥲

wakil serahkan ke partai? Harun Masiku itu pilihan partai loh, mantap kan bos? 🤭

btw yang ngelike komen situ siapa ya, kok cepet banget? serius nanya, kali2 mo saya tambahin juga 😁",2 bulan yang lalu,0,widhiid kursi per provinsi jabar jt orang papua jt orang sama diwakili orang ye mantap mau jadi orang papua yg review kinerja siapa bps yg luar biasa sekali hitung tingkat kemiskinan pertumbuhan ekonomi bpk ngasi wtp kaya sinterklas perusahaan swasta sangat fair info loker dong bos perusahaan mana dimari ordal semua wakil serahkan partai harun masiku pilihan partai loh mantap kan bos btw ngelike komen situ siapa kok cepet banget serius nanya kali mo tambahin
@widhiid8053,"​ @xurdias cukup 1 kursi/provinsi di DEWAN BARU pusat, semakin ramping semakin efisien soal beban APBN, papua gak cuma 1 provinsi bos masa gini aja gak tau dan gak mungkin juga milih kamu keliatan dari kualitasmu, misal data pakai data BPS rata2 UMR NASIONAL 3juta artinya gaji+tunjangan DEWAN KESEJAHTERAAN RAKYAT baru cuma berhak terima maksimal 15juta/bulan, okelah kamu gak percaya BPS kita pakai data bank dunia atau lembaga luar yang kasih rata2 UMR masih <2juta, artinya Dewan baru gaji+tunjangan cuma berhak 10juta, coba saja kerja di BCA biar kamu tau lebih FAIR TRANSPARAN soal gaji+bonus daripada BUMN apa DPR, itu juga kalo kamu diterima🤭🤣",2 bulan yang lalu,0,xurdiascukup kursiprovinsi dewan baru pusat semakin ramping semakin efisien soal beban apbn papua gak cuma provinsi bos masa gini aja gak tau gak mungkin milih kamu keliatan kualitasmu misal data pakai data bps rata umr nasional juta artinya gajitunjangan dewan kesejahteraan rakyat baru cuma berhak terima maksimal jutabulan okelah kamu gak percaya bps pakai data bank dunia lembaga luar kasih rata umr juta artinya dewan baru gajitunjangan cuma berhak juta coba kerja bca biar kamu tau lebih fair transparan soal gajibonus bumn apa dpr kalo kamu diterima
@xurdias," @widhiid8053  oooh pegawai BCA toh. kebetulan sepupu saya 2 kerja di BCA juga. emak mereka uda duluan disana 20 taon lebih sih. tapi ya okelah, seperti disclaimer sinetron, jika ada kesamaan pola maka itu hanya kebetulan semata 🤭

‘Papua’ itu bisa merujuk ke pulau atau provinsi, masbro BCA. diatas suruh adik membaca, sendirinya ga baca? ato test masuk BCA cuma cepet2an ngelike komen sendiri? wah kalo gitu sih situ uda seng ada lawan, calon Presdir ini 🙇",2 bulan yang lalu,0,widhiid oooh pegawai bca kebetulan sepupu kerja bca emak uda duluan disana taon lebih sih okelah disclaimer sinetron kesamaan pola kebetulan semata papua merujuk pulau provinsi masbro bca diatas suruh adik membaca sendirinya ga baca ato test masuk bca cuma cepetan ngelike komen sendiri wah kalo gitu sih situ uda seng lawan calon presdir
@widhiid8053,"​ @xurdias coba solusimu apa??? kita bisa debat disini siapa tau solusimu lebih bisa dipake dan berguna buat Indonesia kedepan, saya bukan pegawai BCA btw tapi saya tahu kinerjanya dan apresiasi investor2nya lebih baik daripada rata2 BUMN👈",2 bulan yang lalu,0,xurdiascoba solusimu apa debat disini siapa tau solusimu lebih dipake berguna buat indonesia kedepan bukan pegawai bca btw tahu kinerjanya apresiasi investornya lebih baik rata bumn
@plu_ffs,​ @widhiid8053 bro stop the yapping💔🔋🥀,2 bulan yang lalu,0,widhiidbro stop the yapping
@trianto6436,Dulu sy kira presidenya prabowo akan lebih baik ksrna  dr militer nggak taunya lebih parah dari jokowi,2 bulan yang lalu,0,dulu sy kira presidenya prabowo lebih baik ksrna dr militer taunya lebih parah jokowi
@widhiid8053,"​ @plu_ffs isn't time to stop, it's time to MOVE TOGETHER !!!",2 bulan yang lalu,0,pluffsisnt time to stop its time to move together
@widhiid8053,​ Supriman-t6z karena nama INDONESIA belum IDEAL untuk kondisi saat ini !!?,2 bulan yang lalu,0,suprimantzkarena nama indonesia ideal kondisi
@yonq3287," @trianto6436 DARI MANA PRABOWO LEBIH BAIK..??? PRABOWO ITU CUMA MEREKRUT ANAK2 DAN ORANG2 BESAR UNTUK JADI PEMBANTU NYA..!!! ANAK2 PRESIDEN DAN PEJABAT SEMUA DI JADIKAN MENTERI..!!! TIDAK ADA DARI KALANGAN BAWAH…!!! TIDAK MEMBERIKAN RAKYAT DARI KALANGAN BAWAH JADI PEJABAT…!!! YANG MISKIN SEMAKIN MISKIN, YANG KAYA SEMAKIN KAYA..😢😢😢",2 bulan yang lalu,0,triantodari mana prabowo lebih baik prabowo cuma merekrut anak orang besar jadi pembantu nya anak presiden pejabat semua jadikan menteri kalangan bawah memberikan rakyat kalangan bawah jadi pejabat miskin semakin miskin kaya semakin kaya
@trianto6436,"​ @yonq3287  di baca dengan teliti jangan sambil lari
SAYA KIRA PRABOWO LEBIH BAIK DARI JOKOWI
Maksudkan..?",2 bulan yang lalu,0,yonq baca teliti jangan lari kira prabowo lebih baik jokowi maksudkan
@Kentir695,"​​ @orrynoir2014 
Prabowo turun gibran yg gantiin ... keren 😅😅",2 bulan yang lalu (diedit),0,orrynoir prabowo turun gibran yg gantiin keren
@AgifariAhmad,REVOLUSI,2 bulan yang lalu,0,revolusi
@gorilladisco9108,"Kalo patokannya UMR, nanti mereka menaikkan UMR sesuka hati, akhirnya rakyat malah tambah miskin karena berbagai usaha tutup

Patokannya harus pendapatan per kapita, bukan UMR. Supaya ga gampang manipulasinya.",2 bulan yang lalu,0,kalo patokannya umr menaikkan umr sesuka hati akhirnya rakyat malah tambah miskin berbagai usaha tutup patokannya pendapatan per kapita bukan umr ga gampang manipulasinya
@gorilladisco9108," @widhiid8053  Aku tidak setuju dengan pengurangan anggota DPR. Justru anggota DPR perlu ditambah. Kalo anggota DPR dikurangi, akibatnya anggota DPR makin jauh dari rakyat. Dasar logikanya, anggota DPR yang mewakili, misalnya 100 ribu orang, akan lebih mendengar omongan 100 ribu orang itu, dibanding anggota DPR yang mewakili 1 juta orang.",2 bulan yang lalu,0,widhiid aku setuju pengurangan anggota dpr justru anggota dpr perlu ditambah kalo anggota dpr dikurangi akibatnya anggota dpr makin jauh rakyat dasar logikanya anggota dpr mewakili misalnya ribu orang lebih mendengar omongan ribu orang dibanding anggota dpr mewakili juta orang
@widhiid8053,"​ @gorilladisco9108 UMR itu tidak bisa dipermainkan karena berhubungan dengan perusahaan swasta dan harga bahan pokok regional sekitar, kalo PDB malah bisa dimainkan sesuai rumus= C+I+G+(X-M) ,mainkan saja faktor I dan G pasti naek kok😂🤣",2 bulan yang lalu,0,gorilladiscoumr dipermainkan berhubungan perusahaan swasta harga bahan pokok regional kalo pdb malah dimainkan sesuai rumus cigxm mainkan faktor i g naek kok
@widhiid8053,"​ @gorilladisco9108 CHINA hanya butuh 1 PARTAI dengan anggota PKT 2000 ,terbukti lebih efisien dari sistem Demokrasi manapun, ciri negara MAJU lebih banyak PENGUSAHA daripada POLITISI 👈",2 bulan yang lalu,0,gorilladiscochina butuh partai anggota pkt terbukti lebih efisien sistem demokrasi manapun ciri negara maju lebih banyak pengusaha politisi
@gorilladisco9108, @widhiid8053  UMR ga bisa dipermainkan? Jokowi waktu jadi gubernur Jakarta menaikkan UMR sampai 40% lebih karena apa? Karena tahun itu ekonomi Jakarta bertumbuh 40%?,2 bulan yang lalu,0,widhiid umr ga dipermainkan jokowi waktu jadi gubernur jakarta menaikkan umr lebih apa tahun ekonomi jakarta bertumbuh
@gorilladisco9108, @widhiid8053  Wtf. Di China loe bisa dihilangkan kalo loe macem-macem. Kayak zaman mertuanya Prabowo dulu.,2 bulan yang lalu,0,widhiid wtf china loe dihilangkan kalo loe macemmacem kayak zaman mertuanya prabowo dulu
@widhiid8053,​ @gorilladisco9108 coba cek deh UMR tiap tahun naik berapa? dan inflasi real naik berapa? bukan cuma data BPS ya paling simple kamu catat 9 bahan pokok selama 10 tahun apakah sesuai data BPS yang selalu bilang aman dibawah <7% ? i don't think so...karena saya catat inflasi real kita itu di 10-11% bro😂🤣,2 bulan yang lalu,0,gorilladiscocoba cek deh umr tiap tahun naik berapa inflasi real naik berapa bukan cuma data bps paling simple kamu catat bahan pokok selama tahun sesuai data bps selalu bilang aman dibawah i dont think sokarena catat inflasi real bro
@dedizunaidi7242,Memang biadab dpr ini senang diatas penderitaan rakyat kerjaan gda malah dikasih hadiah kenaikan gaji ntah gmna jdi pemerintah otaknya kosong memewahkan dpr yg gda kerja mending 100jt lebih buat rumah gratis buat warga yg g punya rumah atau sekolah gratis untuk anak2 bangsa,2 bulan yang lalu,0,memang biadab dpr senang diatas penderitaan rakyat kerjaan gda malah dikasih hadiah kenaikan gaji ntah gmna jdi pemerintah otaknya kosong memewahkan dpr yg gda kerja mending jt lebih buat rumah gratis buat warga yg g punya rumah sekolah gratis anak bangsa
@NaFiS-91,"Semoga Indonesia dapat mengatasi hal ini secepatnya dan bangkit sebagai negara yang adil, makmur dan maju bagi seluruh rakyatnya. Salam dan doa dari kami warga Malaysia.",2 bulan yang lalu,0,semoga indonesia mengatasi secepatnya bangkit negara adil makmur maju seluruh rakyatnya salam doa warga malaysia
@AAputih87,"Sudah muak dengan para koruptor dan sepertinya gedung, motor, mobil kendaraan plat merah dan bukan plat merah seperti mobil motor plat pribadi yang dimiliki oleh polisi dan anggota² DPR menjadi sasaran, selain kendaraan bahkan juga aset² lainya",2 bulan yang lalu,0,muak koruptor sepertinya gedung motor mobil kendaraan plat merah bukan plat merah mobil motor plat pribadi dimiliki polisi anggota dpr menjadi sasaran kendaraan bahkan aset lainya
@planetcellgaleri6249,Bahagia diatas penderitaan rakyat,2 bulan yang lalu,0,bahagia diatas penderitaan rakyat
@StrawberrySakurakira,"✊Aku bersumpah, akan tuntut keras habis-habisan para Pemerintah yang terlaknat, tega menyengsarakan rakyat nya sendiri. Para leluhur kita PASTI kecewa besar dengan pemerintahan di Indonesia.",2 bulan yang lalu (diedit),0,aku bersumpah tuntut keras habishabisan pemerintah terlaknat tega menyengsarakan rakyat nya sendiri leluhur kecewa besar pemerintahan indonesia
@ADESULAEMAN-o1g,Mana yg joged joged sekarang takut kan,2 bulan yang lalu,0,mana yg joged joged sekarang takut kan
@Funguys2025,Kemana pemimpin negeri ini knpa gak ada yg turun temui rakyat utk menyejukan suasana?? Semua peristiwa ini krn ulah para elit pejabat dan anggota dewan yg gak peka dgn derita rakyat,2 bulan yang lalu,0,pemimpin negeri knpa gak yg turun temui rakyat utk menyejukan suasana semua peristiwa krn ulah elit pejabat anggota dewan yg gak peka dgn derita rakyat
@Breaktime_.,"Rakyat menderita , para pentadbir bergembira .. kasihan rakyat indonesia , bertabah wahai saudaraku .. semoga mudah segala urusan kalian ...",2 bulan yang lalu,0,rakyat menderita pentadbir bergembira kasihan rakyat indonesia bertabah wahai saudaraku semoga mudah segala urusan kalian
@sulaimansule-x2q,"Itu bukan semata-mata salah mereka yg di DPR tapi juga adalah akibat kesalahan kita juga yg bodoh telah memilih orang-orang seperti mereka sebagai wakil rakyat..apa belum sadar,,???",2 bulan yang lalu,0,bukan sematamata salah yg dpr akibat kesalahan yg bodoh memilih orangorang wakil rakyatapa sadar
@LingkunganSekitarKu,"COBA ARTIS, PELAWAK JANGAN SUKA NYALON DPR, DPRD DLL, INI BUKAN AHLI NYA KALIAN, BUKAN PROXY KALIAN, KE AHLIAN KALIAN CUMA MENGHIBUR MASYARAKAT, POLITIK BUKAN TEMPAT MAIN² SEPERTI ( OPERA VAN JAVA ATAU PANGGUNG MUSIK, AKTING FILM ) MASALAH POLITIK ADALAH MASALAH SERIUS TENTANG KEHIDUPAN MASYARAKAT LUAS SE INDONESIA RAYA BAHKAN BISA MEMPENGARUHI EKONOMI EKSPOR, IMPOR",2 bulan yang lalu (diedit),0,coba artis pelawak jangan suka nyalon dpr dprd bukan ahli nya kalian bukan proxy kalian ahlian kalian cuma menghibur masyarakat politik bukan tempat main opera van java panggung musik akting film masalah politik masalah serius kehidupan masyarakat luas se indonesia raya bahkan mempengaruhi ekonomi ekspor impor
@AuaGelap,"Ada yang kayak gini, di film September 65... Ketika para Pahlawan Revolusi mempertahankan Hak rakyat.... INGATKAN siapa mereka yang Berjoget2 berpesta pora ( mudah2an sih bukan anggota mereka )",2 bulan yang lalu,0,kayak gini film september pahlawan revolusi mempertahankan hak rakyat ingatkan siapa berjoget berpesta pora mudahan sih bukan anggota
@mutiaranbbn1286,Semoga masalah ini cepat diselesaikan dan bertindak adil 😢,2 bulan yang lalu,0,semoga masalah cepat diselesaikan bertindak adil
@ziaalzikri123,Real People Power 🧐🧐 konsisten melakukan ini agar mereka bisa serius  menghormati dan menghargai masyarakat.,2 bulan yang lalu,0,real people power konsisten melakukan serius menghormati menghargai masyarakat
@samehadakecil3311,"Lebih ke ekonomi yg terpuruk, tapi presiden bilang kita sudah atasi kemiskinan sebesar 60%.. padahal mereka hanya menurunkan standar kemiskinan yaitu 1 hari 20ribu, padahal kenyataannya 20ribu itu untuk makan dan minum aja kurang",2 bulan yang lalu,0,lebih ekonomi yg terpuruk presiden bilang atasi kemiskinan sebesar padahal menurunkan standar kemiskinan hari ribu padahal kenyataannya ribu makan minum aja kurang
@جونعبداللهالرشيد,"3jt perhari katanya kurang,
Saya Guru Honorer sudah ngajar 15 Tahun gajih tdk 2jtan saja. Ya Terima2 Saja. Gak pernah aneh2 ko mereka bisa2 nya begitu. Emang enak jadi wakil dri pd Jadi Rakyat.",2 bulan yang lalu,0,jt perhari katanya kurang guru honorer ngajar tahun gajih tdk jtan terima gak pernah aneh ko nya emang enak jadi wakil dri pd jadi rakyat
@liliamaliah7685,Terimakasih mahasiswa yng selalu di garda terdepan mewkili suara rakyaT,2 bulan yang lalu,0,terimakasih mahasiswa yng selalu garda terdepan mewkili suara rakyat
@Cahyochannel81,"Diawal pemerintahan dicanangka EFISIENSI, eh di tengan tahun pertama malah obral tunjangan ngaak masuk akal bagi anggota dpr yang hasil kerjanya NOL BESAR.... disatu sisi rakyat DIPERAS DENGAN BERBAGAI PAJAK DISEGALA BIDANG DSN KENAIKAN PBB DITIAP DAERAH... apa ngask kurang ajar tindakan seperti itu....😢",2 bulan yang lalu,0,diawal pemerintahan dicanangka efisiensi eh tengan tahun pertama malah obral tunjangan ngaak masuk akal anggota dpr hasil kerjanya nol besar disatu sisi rakyat diperas berbagai pajak disegala bidang dsn kenaikan pbb ditiap daerah apa ngask kurang ajar tindakan
@edwardsmjtk5654,"UUD perampasan asset koruptor saja DPR tdk mau buat karena semua pimpinan partai menolak. Kenapa menolak? Karena semua anggota DPR itu adalah mesin ATM buat partai masing masing. 
KACAU BALAU kan",2 bulan yang lalu,0,uud perampasan asset koruptor dpr tdk mau buat semua pimpinan partai menolak menolak semua anggota dpr mesin atm buat partai masing masing kacau balau kan
@pasyalalala,Mana yang katanya efisiensi?? Efisiensi ga berlaku buat pejabat dan dpr?? Kacrut emang pemerintahan sekarang,2 bulan yang lalu,0,mana katanya efisiensi efisiensi ga berlaku buat pejabat dpr kacrut emang pemerintahan sekarang
